record_id,owner_id,taxpayer_type,owner_name,tin,mailing_address,mailing_city,mailing_province,property_id,pin,tax_declaration_no,province,city_municipality,barangay,property_address,property_type,class_code,zoning_classification,land_use,lot_number,unit_no,lot_area_sqm,market_value,assessment_level,assessed_value,tax_rate,tax_amount,assessment_year,due_date,years_as_owner,prior_assessments,prior_late_payments,prior_unpaid_payments,avg_previous_delay_days,outstanding_balance,payment_compliance_score,is_late_payment
2595,431,Company,Catalunan Urban Homes Enterprises,531-693-717-000,"154 Matina Aplaya Road, New Manay, Maragusan",Maragusan,Davao De Oro,1298,11-000-000-001298,TD-11-2024-001298,Davao Del Norte,City of Panabo,Tagpore,"606 Catalunan Grande Road, Tagpore, City of Panabo",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-01298,N/A,646,8507745.74,0.5,4253872.87,0.0158,67211.19,2021,2021-12-31,13,8,4,2,95.0,70395.86,5.0,1
4585,738,Individual,Emman O. Cruz,838-614-866-000,"558 Maa Road, Tagbitan-ag, Island Garden City of Samal",Island Garden City of Samal,Davao Del Norte,2293,11-000-000-002293,TD-11-2024-002293,Davao Del Norte,Carmen,Minda,"Unit 08B, Camella Northpoint, Minda, Carmen",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-02293,Unit 08B,78,949539.54,0.25,237384.89,0.013,3086.0,2022,2022-12-31,14,8,2,1,33.4,1737.61,54.81,0
1252,1934,Company,Tagum Developers Corp.,034-202-238-000,"236 Lacson St, New Alegria, Compostela",Compostela,Davao De Oro,626,11-000-000-000626,TD-11-2024-000626,Davao Del Sur,City of Davao,Angalan,"943 McArthur Highway, Angalan, City of Davao",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-00626,N/A,188,3711871.05,0.5,1855935.52,0.0181,33592.43,2024,2024-09-30,17,8,3,2,78.7,31167.21,7.01,1
2620,773,Individual,Pauline K. Carreon,873-719-111-000,"938 Catalunan Grande Road, Waan, City of Davao",City of Davao,Davao Del Sur,1310,11-000-000-001310,TD-11-2024-001310,Davao Del Sur,City of Davao,Barangay 25-C (Pob.),"515 Cabaguio Ave, Barangay 25-C (Pob.), City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01310,N/A,293,3058785.16,0.2,611757.03,0.0105,6423.45,2024,2024-09-30,9,8,3,2,94.8,6802.82,5.0,1
841,874,Individual,Katrina J. Gonzales,974-022-818-000,"315 Torres St, Buca, Santa Maria",Santa Maria,Davao Occidental,421,11-000-000-000421,TD-11-2024-000421,Davao Del Sur,Bansalan,Bitaug,"917 McArthur Highway, Bitaug, Bansalan",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-00421,N/A,4085,5927549.33,0.4,2371019.73,0.0104,24658.61,2021,2021-09-30,2,2,1,1,34.1,14119.51,47.15,1
3438,273,Individual,adrian f. ramos,373-219-611-000,"946 R. Castillo St, Sinoron, Santa Cruz",Santa Cruz,Davao Del Sur,1719,11-000-000-001719,TD-11-2024-001719,Davao Del Sur,Malalag,Pitu,"186 Quimpo Blvd, Pitu, Malalag",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01719,N/A,213,932507.09,0.2,186501.42,0.013,2424.52,2023,2023-09-30,4,3,1,1,46.6,1015.74,50.45,0
582,1103,Company,MALAGOS REALTY CO.,203-709-421-000,"66 Catalunan Grande Road, New Katipunan, Maragusan",Maragusan,Davao De Oro,291,11-000-000-000291,TD-11-2024-000291,Davao Del Sur,City of Davao,Wines,"786 Lacson St, Wines, City of Davao",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-00291,N/A,883,11555985.55,0.5,5777992.78,0.017,98225.88,2023,2023-09-30,20,8,4,2,104.0,100855.58,5.0,1
205,1322,Company,Davao Developers LLC,422-366-954-000,"278 Maa Road, Tamayong, City of Davao",City of Davao,Davao Del Sur,103,11-000-000-000103,TD-11-2024-000103,Davao Del Sur,City of Davao,Magtuod,"23 McArthur Highway, Magtuod, City of Davao",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-00103,N/A,112,2145242.43,0.5,1072621.22,0.017,18234.56,2021,2021-03-31,4,3,1,1,24.9,11354.33,61.29,1
1642,945,Individual,Jose Y. Soriano,045-235-315-000,"204 McArthur Highway, Bulacan, Malalag",Malalag,Davao Del Sur,821,11-000-000-000821,TD-11-2024-000821,Davao Del Sur,City of Davao,Mapula,"520 R. Castillo St, Mapula, City of Davao",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-00821,N/A,2311,3493184.85,0.4,1397273.94,0.011,15370.01,2024,2024-06-30,12,8,2,1,52.7,10733.8,38.48,0
2015,1109,Individual,Angel M. Ocampo,209-727-463-000,"172 Diversion Road, Lucod, Baganga",Baganga,Davao Oriental,1008,11-000-000-001008,TD-11-2024-001008,Davao Del Sur,City of Davao,Matina Aplaya,"Unit 28A, Seawind Residences, Matina Aplaya, City of Davao",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-01008,Unit 28A,72,1009631.5,0.25,252407.88,0.014,3533.71,2021,2021-06-30,3,4,2,1,73.7,2166.42,21.17,1
906,1657,Individual,Jerome K. Castro,757-371-299-000,"318 Bonifacio St, Luna, Kapalong",Kapalong,Davao Del Norte,453,11-000-000-000453,TD-11-2024-000453,Davao Del Sur,City of Davao,Barangay 5-A (Pob.),"Lot 135, Purok 10, Barangay 5-A (Pob.), City of Davao",Commercial Vacant Land,CVL-01,Commercial Expansion Zone,Idle Commercial Land,LOT-00453,N/A,1168,8414116.22,0.4,3365646.49,0.0151,50821.26,2023,03/31/2023,13,8,3,1,44.6,34662.52,31.66,1
632,1237,Individual,Mikaela Q. Villanueva,337-111-359-000,"295 Matina Aplaya Road, Tapak, City of Davao",City of Davao,Davao Del Sur,316,11-000-000-000316,TD-11-2024-000316,Davao De Oro,Maragusan,Mahayahay,"719 Buhangin Road, Mahayahay, Maragusan",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00316,N/A,316,1810706.0,0.2,362141.2,0.0113,4092.2,2024,2024-03-31,6,6,2,1,48.9,2371.67,54.81,0
3470,904,Individual,Louise Y. Cruz,004-112-028-000,"932 R. Castillo St, New Sibonga, Kiblawan",Kiblawan,Davao Del Sur,1735,11-000-000-001735,TD-11-2024-001735,Davao Occidental,Santa Maria,Malalag Tubig,"372 Quimpo Blvd, Malalag Tubig, Santa Maria",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01735,N/A,179,1326299.93,0.2,265259.99,0.0137,3634.06,2022,2022-06-30,3,4,1,0,15.5,415.52,60.08,0
1975,466,Individual,joshua b. macapagal,566-798-962-000,"476 Buhangin Road, Madaum, City of Tagum",City of Tagum,Davao Del Norte,988,11-000-000-000988,TD-11-2024-000988,Davao Del Sur,Matanao,Lower Marber,"718 Agdao Road, Lower Marber, Matanao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00988,N/A,208,1665354.06,0.2,333070.81,0.012,3996.85,2021,2021-06-30,3,4,2,1,77.4,2110.75,8.4,1
163,228,Individual,Bianca V. Luna,328-084-296-000,"185 Bajada Road, Saloy, City of Davao",City of Davao,Davao Del Sur,82,11-000-000-000082,TD/11/2024/000082,Davao Occidental,Jose Abad Santos,Tanuman,"Unit 27C, Matina Enclaves, Tanuman, Jose Abad Santos",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-00082,Unit 27C,49,741318.88,0.25,185329.72,0.0132,2446.35,2022,2022-03-31,2,3,1,0,16.1,271.6,71.66,0
3555,1110,Company,Toril Developers Co.,210-730-470-000,"706 Buhangin Road, Mulig, City of Davao",City of Davao,Davao Del Sur,1778,11-000-000-001778,TD-11-2024-001778,Davao De Oro,Monkayo,Rizal,"191 Lanang Road, Rizal, Monkayo",Mixed Use,MIX-01,Mixed Use Corridor,Residential-Commercial,LOT-01778,N/A,295,3317977.42,0.45,1493089.84,0.0144,21500.49,2021,2021/12/31,8,7,2,1,50.2,14907.84,43.34,1
3201,1135,Individual,Dianne Y. Macapagal,235-805-645-000,"399 Bonifacio St, Tambo, Island Garden City of Samal",Island Garden City of Samal,Davao Del Norte,1601,11-000-000-001601,TD-11-2024-001601,Davao Del Sur,City of Davao,Lubogan,"462 J.P. Laurel Ave, Lubogan, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01601,N/A,102,897813.32,0.2,179562.66,0.0114,2047.01,2022,2022-12-31,2,2,1,1,33.6,1128.93,43.21,1
4751,196,Company,Maa Township Inc.,296-988-072-000,"415 Matina Aplaya Road, Tamugan, City of Davao",City of Davao,Davao Del Sur,2376,11-000-000-002376,TD-11-2024-002376,Davao De Oro,Laak,Datu Davao,"52 Bajada Road, Datu Davao, Laak",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-02376,N/A,922,4912011.92,0.5,2456005.96,0.0185,45436.11,2021,2021-06-30,10,8,2,1,38.7,33231.31,52.99,0
2772,1014,Company,AgriNova Urban Homes Inc.,114-442-798-000,"339 Maa Road, Barangay 20-B (Pob.), City of Davao",City of Davao,Davao Del Sur,1386,11-000-000-001386,TD-11-2024-001386,Davao Del Sur,Magsaysay,Dalawinon,"Lot 2, Purok 3, Dalawinon, Magsaysay",Commercial Vacant Land,CVL-01,Commercial Expansion Zone,Idle Commercial Land,LOT-01386,N/A,285,1928998.62,0.4,771599.45,0.0155,11959.79,2024,2024-09-30,21,8,1,0,21.2,3533.04,87.86,0
618,318,Individual,Joshua W. David,418-354-926-000,"39 Torres St, Mulig, City of Davao",City of Davao,Davao Del Sur,309,11-000-000-000309,TD-11-2024-000309,Davao Del Norte,Island Garden City of Samal,Mambago-A,"410 Bajada Road, Mambago-A, Island Garden City of Samal",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00309,N/A,222,1421646.07,0.2,284329.21,0.0133,3781.58,2024,2024-06-30,12,8,2,1,35.2,2768.65,64.92,0
876,1699,Individual,Juan U. Cruz,799-497-593-000,"453 Agdao Road, Langgam, Maco",Maco,Davao De Oro,438,11-000-000-000438,TD-11-2024-000438,Davao Oriental,Cateel,Poblacion,"344 Lacson St, Poblacion, Cateel",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00438,N/A,88,496367.95,0.2,99273.59,0.0116,1151.57,2023,2023-06-30,13,8,4,1,68.3,1012.22,5.0,1
1432,216,Individual,ANA B. ROSALES,316-048-212-000,"677 Agdao Road, New Valencia, City of Davao",City of Davao,Davao Del Sur,716,11-000-000-000716,TD-11-2024-000716,Davao Del Sur,Kiblawan,Dapok,"515 Buhangin Road, Dapok, Kiblawan",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-00716,N/A,2623,4275092.23,0.4,1710036.89,0.0111,18981.41,2023,2023-12-31,11,8,5,2,102.3,25380.67,5.0,1
548,1878,Individual,Ramon G. Reyes,978-034-846-000,"799 Bajada Road, Bangkas Heights, City of Davao",City of Davao,Davao Del Sur,274,11-000-000-000274,TD-11-2024-000274,Davao Del Sur,City of Davao,Biao Escuela,"36 Quimpo Blvd, Biao Escuela, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00274,N/A,171,827477.94,0.2,165495.59,0.0127,2101.79,2023,2023-06-30,18,8,1,1,31.9,1189.03,75.62,0
3733,166,Individual,Alyssa V. Gonzales,266-898-862-000,"679 Lanang Road, Dauman, Montevista",Montevista,Davao De Oro,1867,11-000-000-001867,TD-11-2024-001867,Davao Oriental,City of Mati,Don Enrique Lopez,"543 Lacson St, Don Enrique Lopez, City of Mati",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-01867,N/A,1225,8078235.44,0.5,4039117.72,0.0189,76339.32,2022,2022-06-30,15,8,1,0,18.0,24809.34,75.0,0
4803,415,Individual,Ana L. Castro,515-645-605-000,"525 Lanang Road, Barangay 36-D (Pob.), City of Davao",City of Davao,Davao Del Sur,2402,11-000-000-002402,TD-11-2024-002402,Davao De Oro,Monkayo,Mamunga,"562 Torres St, Mamunga, Monkayo",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02402,N/A,211,1658009.99,0.2,331602.0,0.0114,3780.26,2021,2021-12-31,15,8,4,2,89.7,4149.87,5.0,1
4463,729,Company,Durian Business Center Partners,829-587-803-000,"708 Buhangin Road, Upper Bala, Magsaysay",Magsaysay,Davao Del Sur,2232,11-000-000-002232,TD-11-2024-002232,Davao De Oro,Montevista,San Vicente,"722 Torres St, San Vicente, Montevista",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-02232,N/A,142,960546.73,0.2,192109.35,0.013,2497.42,2021,2021-06-30,8,7,1,0,23.6,446.07,87.55,0
2664,1964,Individual,Bianca N. Reyes,064-292-448-000,"468 J.P. Laurel Ave, Camansi, City of Davao",City of Davao,Davao Del Sur,1332,11-000-000-001332,TD-11-2024-001332,Davao Del Sur,City of Davao,Ubalde,"351 Cabaguio Ave, Ubalde, City of Davao",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-01332,N/A,3316,8290041.38,0.4,3316016.55,0.011,36476.18,2022,2022-09-30,4,4,2,1,54.4,18245.22,34.01,1
2975,742,Individual,Liza O. Navarro,842-626-894-000,"745 Diversion Road, Gatungan, City of Davao",City of Davao,Davao Del Sur,1488,11-000-000-001488,TD-11-2024-001488,Davao Del Sur,Magsaysay,Balnate,"39 Lanang Road, Balnate, Magsaysay",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01488,N/A,106,388119.61,0.2,77623.92,0.0105,815.05,2021,2021-06-30,7,8,1,1,25.4,403.24,64.71,0
3690,246,Individual,ELLA L. PANGANIBAN,346-138-422-000,"497 Buhangin Road, Barangay 17-B (Pob.), City of Davao",City of Davao,Davao Del Sur,1845,11-000-000-001845,TD-11-2024-001845,Davao Del Sur,City of Davao,Subasta,"707 Matina Aplaya Road, Subasta, City of Davao",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-01845,N/A,1986,24175943.95,0.5,12087971.97,0.0151,182528.38,2024,2024-06-30,7,7,4,1,76.2,139916.52,11.43,1
1862,865,Individual,Miguel K. Gonzales,965-995-755-000,"732 Agdao Road, Macgum, New Corella",New Corella,Davao Del Norte,931,11-000-000-000931,TD-11-2024-000931,Davao Del Sur,Matanao,Poblacion,"735 Agdao Road, Poblacion, Matanao",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-00931,N/A,3797,2422254.28,0.4,968901.71,0.0113,10948.59,2023,2023-09-30,6,5,2,1,32.5,6702.28,44.85,1
641,266,Individual,Ramon B. Garcia,366-198-562-000,"749 Diversion Road, Baguio (Pob.), City of Davao",City of Davao,Davao Del Sur,321,11-000-000-000321,TD-11-2024-000321,Davao Del Sur,City of Davao,Lubogan,"799 Quimpo Blvd, Lubogan, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00321,N/A,313,1845842.76,0.2,369168.55,0.0105,3876.27,2021,2021/09/30,3,2,1,0,38.1,1287.34,59.07,0
3782,308,Company,Lanang Holdings LLC,408-324-856-000,"176 Torres St, San Guillermo, Hagonoy",Hagonoy,Davao Del Sur,1891,11-000-000-001891,TD-11-2024-001891,Davao Del Norte,New Corella,New Bohol,"206 Bonifacio St, New Bohol, New Corella",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-01891,N/A,496,8251443.95,0.5,4125721.98,0.016,66011.55,2022,2022-06-30,3,2,1,0,30.7,18162.46,56.41,0
638,1946,Individual,John Paul T. Pascual,046-238-322-000," 34 R. Castillo St, Baon, San Isidro  ",San Isidro,Davao Oriental,319,11-000-000-000319,TD-11-2024-000319,Davao Del Sur,KIBLAWAN,New Sibonga,"77 Catalunan Grande Road, New Sibonga, Kiblawan",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00319,N/A,286,1220207.63,0.2,244041.53,0.0136,3318.96,2022,2022-06-30,17,8,5,1,81.3,3201.13,5.0,1
3937,345,Individual,Maria B. Serrano,445-435-115-000,"521 Cabaguio Ave, Pangyan, City of Davao",City of Davao,Davao Del Sur,1969,11-000-000-001969,TD-11-2024-001969,Davao Occidental,Santa Maria,Tanglad,"687 R. Castillo St, Tanglad, Santa Maria",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01969,N/A,103,577851.35,0.2,115570.27,0.0108,1248.16,2022,2022-12-31,6,5,1,0,31.6,204.76,58.44,0
3873,175,Individual,Camille R. Torres,275-925-925-000," 135 Lacson St, Quirino District (Pob.), Padada  ",Padada,Davao Del Sur,1937,11-000-000-001937,TD-11-2024-001937,Davao Oriental,Tarragona,Tomoaong,"413 Diversion Road, Tomoaong, Tarragona",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-01937,N/A,2664,2198516.21,0.4,879406.48,0.0103,9057.89,2022,2022-12-31,17,8,2,1,58.1,6206.54,40.63,0
2309,1801,Individual,Ramon I. Aquino,901-803-307-000,"106 Agdao Road, Leling, Hagonoy",Hagonoy,Davao Del Sur,1155,11-000-000-001155,TD-11-2024-001155,Davao Del Sur,City of Davao,Megkawayan,"Lot 210, Purok 6, Megkawayan, City of Davao",Residential Vacant Land,RVL-01,Residential Expansion Zone,Idle Residential Land,LOT-01155,N/A,812,3614080.42,0.2,722816.08,0.0111,8023.26,2021,2021-03-31,11,8,3,1,52.4,5291.06,39.34,1
3815,897,Company,Lanang Developers Enterprises,997-091-979-000,"112 R. Castillo St, Wilfredo Aquino, City of Davao",City of Davao,Davao Del Sur,1908,11-000-000-001908,TD-11-2024-001908,Davao Del Sur,Hagonoy,Sacub,"914 Buhangin Road, Sacub, Hagonoy",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01908,N/A,213,974228.3,0.2,194845.66,0.0138,2688.87,2021,2021-06-30,2,2,1,1,50.3,1534.37,37.66,1
2097,1315,Company,Toril Resources Enterprises,415-345-905-000,"94 R. Castillo St, Eden, City of Davao",City of Davao,Davao Del Sur,1049,11-000-000-001049,TD-11-2024-001049,Davao Del Norte,Island Garden City of Samal,Libuak,"137 Lanang Road, Libuak, Island Garden City of Samal",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-01049,N/A,1685,3785009.77,0.4,1514003.91,0.0103,15594.24,2021,2021-09-30,10,8,4,2,88.0,18576.9,5.0,1
2771,1014,Company,AGRINOVA URBAN HOMES INC.,114-442-798-000," 339 Maa Road, Barangay 20-B (Pob.), City of Davao  ",City of Davao,Davao Del Sur,1386,11-000-000-001386,TD-11-2024-001386,Davao Del Sur,Magsaysay,Dalawinon,"Lot 2, Purok 3, Dalawinon, Magsaysay",Commercial Vacant Land,CVL-01,Commercial Expansion Zone,Idle Commercial Land,LOT-01386,N/A,285,1968216.74,0.4,787286.7,0.0154,12124.22,2023,2023/06/30,20,8,1,1,31.4,7052.21,78.21,0
4988,965,Individual,Hazel B. Tolentino,065-295-455-000,"663 Diversion Road, Catalunan Grande, City of Davao",City of Davao,Davao Del Sur,2494,11-000-000-002494,TD-11-2024-002494,Davao Del Sur,City of Davao,Kilate,"Lot 206, Purok 7, Kilate, City of Davao",Residential Vacant Land,RVL-01,Residential Expansion Zone,Idle Residential Land,LOT-02494,N/A,745,2744060.5,0.2,548812.1,0.0103,5652.76,2022,2022-03-31,17,8,4,2,93.3,6881.71,5.0,1
1373,531,Company,Malagos Builders LLC,631-993-417-000,"708 R. Castillo St, Zaragosa, Manay",Manay,Davao Oriental,687,11-000-000-000687,TD-11-2024-000687,Davao De Oro,Maragusan,Lahi,"29 Cabaguio Ave, Lahi, Maragusan",Industrial,IND-01,Industrial Zone,Warehouse / Light Manufacturing,LOT-00687,N/A,1800,20100004.45,0.5,10050002.22,0.0183,183915.04,2022,2022-06-30,14,8,3,1,55.2,114472.0,39.72,1
3753,751,Company,Maharlika Prime Estates Partners,851-653-957-000,"387 Bajada Road, Indangan, City of Davao",City of Davao,Davao Del Sur,1877,11-000-000-001877,TD-11-2024-001877,Davao Del Sur,City of Davao,Dacudao,"877 R. Castillo St, Dacudao, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01877,N/A,206,1731385.21,0.2,346277.04,0.0125,4328.46,2022,2022-12-31,19,8,3,2,104.8,4250.22,5.0,1
922,1553,Individual,Clarence M. Carreon,653-059-571-000,"399 R. Castillo St, Salapawan, City of Davao",City of Davao,Davao Del Sur,461,11-000-000-000461,TD-11-2024-000461,Davao Del Sur,Magsaysay,  Dalawinon ,"553 Bonifacio St, Dalawinon, Magsaysay",Agricultural,AGR-01,Agricultural Zone,Crop / Orchard Land,LOT-00461,N/A,4014,3571498.86,0.4,1428599.54,0.0117,16714.61,2024,2024-06-30,18,8,3,2,82.2,15790.75,5.0,1
547,1878,Individual,Ramon G. Reyes,978-034-846-000,"799 Bajada Road, Bangkas Heights, City of Davao",City of Davao,Davao Del Sur,274,11-000-000-000274,TD-11-2024-000274,Davao Del Sur,City of Davao,Biao Escuela,"36 Quimpo Blvd, Biao Escuela, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00274,N/A,171,827413.74,0.2,165482.75,0.0109,1803.76,2021,2021-12-31,16,8,2,1,36.7,1118.77,71.68,0
1450,170,Company,Malagos Realty Partners,270-910-890-000,"142 Lanang Road, Callawa, City of Davao",City of Davao,Davao Del Sur,725,11-000-000-000725,TD-11-2024-000725,Davao Del Sur,City of Davao,Barangay 18-B (Pob.),"141 Agdao Road, Barangay 18-B (Pob.), City of Davao",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-00725,N/A,387,9174463.48,0.5,4587231.74,0.0159,72936.98,2024,2024-06-30,17,8,2,1,47.2,37452.7,55.63,0
1901,733,Individual,Dianne P. Ramos,833-599-831-000,"543 Bajada Road, Barangay 11-B (Pob.), City of Davao",City of Davao,Davao Del Sur,951,11-000-000-000951,TD-11-2024-000951,Davao Del Sur,City of Davao,Lapu-lapu,"463 Cabaguio Ave, Lapu-lapu, City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00951,N/A,79,456785.26,0.2,91357.05,0.0141,1288.13,2023,2023-09-30,7,6,2,0,29.4,280.57,53.75,0
2029,191,Individual,Paolo N. Carreon,291-973-037-000,"308 Matina Aplaya Road, Camahual, Sarangani",Sarangani,Davao Occidental,1015,11-000-000-001015,TD-11-2024-001015,Davao Del Sur,City of Davao,Malamba,"419 Buhangin Road, Malamba, City of Davao",Commercial,COM-01,Commercial Zone,Retail / Office,LOT-01015,N/A,146,1863046.4,0.5,931523.2,0.0182,16953.72,2022,2022-06-30,16,8,2,1,34.6,8759.51,69.23,0
2302,912,Individual,Shaira A. Malabanan,012-136-084-000,"771 Torres St, Camansi, City of Davao",City of Davao,Davao Del Sur,1151,11-000-000-001151,TD-11-2024-001151,Davao Del Sur,Kiblawan,Bagumbayan,"55 Buhangin Road, Bagumbayan, Kiblawan",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01151,N/A,316,1540179.39,0.2,308035.88,0.0131,4035.27,2024,2024-12-31,10,8,2,0,24.2,1352.16,76.99,0
1886,1272,Individual,Alyssa Q. De Leon,372-216-604-000,"587 Lacson St, Magugpo South, City of Tagum",City of Tagum,Davao Del Norte,943,11-000-000-000943,TD-11-2024-000943,Davao De Oro,Compostela,Aurora,"Unit 21A, Avida Towers Davao, Aurora, Compostela",Residential Condo,RES-02,Residential High Density,Condominium Residential,LOT-00943,Unit 21A,113,1776853.92,0.25,444213.48,0.0143,6352.25,2022,2022-06-30,18,8,3,1,60.3,3866.32,31.22,1
1643,1793,Individual,Christian F. Panganiban,893-779-251-000,"75 Matina Aplaya Road, Matina Pangi, City of Davao",City of Davao,Davao Del Sur,822, 11-000-000-000822,TD-11-2024-000822,Davao De Oro,MACO,Anibongan,"206 Buhangin Road, Anibongan, Maco",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-00822,N/A,130,764910.87,0.2,152982.17,0.0142,2172.35,2022,2022-03-31,18,8,4,1,80.0,1619.43,5.0,1
3929,1442,Individual,Noel D. Ramos,542-726-794-000,"449 Bonifacio St, Harada Butai, Sulop",Sulop,Davao Del Sur,1965,11-000-000-001965,TD-11-2024-001965,Davao Del Sur,City of Davao,Marilog (Pob.),"512 Quimpo Blvd, Marilog (Pob.), City of Davao",Residential,RES-01,Residential Zone,Single Detached Housing,LOT-01965,N/A,117,995792.32,0.2,199158.46,0.0136,2708.56,2022,2022-12-31,8,8,4,1,44.0,2430.94,19.26,1
